Title,,,,Section,Sub,,Class,,,,Cat,,Deg,,NCIC,,,Printable,,,UCR  Code,,,IBR Code,Effective Date,,,,Short Description,,,Full Description
PL,,,190.79,,01T,,,D,F,,,2,,,,1602,,Y,31,,,26F,,,,11/01/2002,,,,49025-ID THEFT2,,PL490.25/Crime Of Terrorism:Identity Theft 2- Obtain Goods Worth >$500
PL,,,190.79,,03,,,E,F,,,2,,,,2699,,Y,31,,,26F,,,,11/01/2002,,,,IDENTITY THFT-2,,Identity Theft 2: Assume Another's Identity-Commit Or Attempt A Felony
PL,,,190.79,,02T,,,D,F,,,2,,,,1602,,Y,31,,,26F,,,,11/01/2002,,,,49025-ID THEFT2,,PL490.25/Crime Of Terrorism:Identity Theft 2-Cause Financial Loss>$500
PL,,,190.79,,03T,,,D,F,,,2,,,,1602,,Y,31,,,26F,,,,11/01/2002,,,,49025-ID THEFT2,,PL490.25/Crime Of Terrorism:Identity Theft 2nd-Commit/Attempt A Felony
PL,,,190.80,,04T,,,C,F,,,1,,,,1602,,Y,31,,,26F,,,,11/01/2008,,,,49025-ID THEFT1,,PL490.25/Crime Of Terrorism: Identity Theft 1st- Previous Conviction
PL,,,190.80,,04,,,D,F,,,1,,,,2699,,Y,31,,,26F,,,,11/01/2008,,,,IDENTITY THFT-1,,Identity Theft 1st: Commit Identity Theft 2nd/Have Previous Conviction
PL,,,190.80,,03,,,D,F,,,1,,,,2699,,Y,31,,,26F,,,,11/01/2002,,,,IDENTITY THFT-1,,Identity Theft 1: Assume Other's Identity-Commit/Att Felony => Class D
PL,,,190.80,,03T,,,C,F,,,1,,,,1602,,Y,31,,,26F,,,,11/01/2002,,,,49025-ID THEFT1,,PL490.25/Crime Of Terrorism:Identity Theft 1-Commit/Att Felony =>Cls D
PL,,,190.80,,02T,,,C,F,,,1,,,,1602,,Y,31,,,26F,,,,11/01/2002,,,,49025-ID THEFT1,,PL490.25/Crime Of Terrorism:Identity Theft1-Cause Financial Loss>$2000
PL,,,190.80,,01T,,,C,F,,,1,,,,1602,,Y,31,,,26F,,,,11/01/2002,,,,49025-ID THEFT1,,PL490.25/Crime Of Terrorism: Identity Theft 1st- Obtain Goods >$2000
PL,,,190.80,,00T,,,C,F,,,1,,,,1602,,Y,31,,,26F,,,,11/01/2002,,,,49025-ID THEFT1,,PL 490.25/Crime Of Terrorism: Identity Theft 1st Degree
PL,,,190.80,,02,,,D,F,,,1,,,,2699,,Y,31,,,26F,,,,11/01/2002,,,,IDENTITY THFT-1,,Identity Theft 1: Assume Another's Identity-Cause Financial Loss>$2000
PL,,,190.80,,01,,,D,F,,,1,,,,2699,,Y,31,,,26F,,,,11/01/2002,,,,IDENTITY THFT-1,,Identity Theft 1st:Assume Another's Identity-Obtain Goods Worth >$2000
PL,,,190.80,,,,,D,F,,,1,,,,2699,,Y,31,,,26F,,,,11/01/2002,,,,IDENTITY THFT-1,,Identity Theft 1st: Assume The Identity Of Another To Defraud
PL,,,190.80-A,,,,,D,F,,,0,,,,2699,,Y,31,,,26F,,,,11/04/2008,,,,AGGRAV ID THEFT,,Aggravated Identity Theft: Assume Identity Of Member Of Armed Forces
PL,,,190.80-A,,01,,,D,F,,,0,,,,2699,,Y,31,,,26F,,,,11/04/2008,,,,AGGRAV ID THEFT,,Agg Identity Theft:Assume ID Member Armed Forces/Obtain More Than$500
PL,,,190.80-A,,02,,,D,F,,,0,,,,2699,,Y,31,,,26F,,,,11/04/2008,,,,AGGRAV ID THEFT,,Agg Identity Theft:Assume ID of Member of Armed Forces/Cause Loss>$500
PL,,,190.81,,,,,A,M,,,3,,,,2699,,Y,31,,,26F,,,,11/01/2002,,,,POSSESS ID DATA,,Unlawful Possession Personal ID 3rd: Further The Commission Of A Crime
PL,,,190.82,,,,,E,F,,,2,,,,2699,,Y,31,,,26F,,,,11/01/2002,,,,POSSESS ID DATA,,Unlawful Poss Personal ID 2nd:Possess 250 Or > Items To Commit A Crime
PL,,,190.82,,00T,,,D,F,,,2,,,,1602,,Y,31,,,26F,,,,11/01/2002,,,,49025-POSS ID-2,,PL490.25/Crime Of Terrorism:Unlawful Possession Personal Id-2nd
PL,,,190.83,,01,,,D,F,,,1,,,,2699,,Y,31,,,26F,,,,11/01/2002,,,,POSSESS ID DATA,,Unlawful Poss Personal ID 1st: Supervise >3 Identity Theft Accomplices
PL,,,190.83,,,,,D,F,,,1,,,,2699,,Y,31,,,26F,,,,11/01/2002,,,,POSSESS ID DATA,,Unlawful Possession Personal ID- 1st Degree
PL,,,190.83,,03T,,,C,F,,,1,,,,1602,,Y,31,,,26F,,,,11/04/2008,,,,49025-POSS ID-1,,PL490.25/Crm Terror:Unlawfl Poss Persnl ID-1:Poss ID Deployed Military
PL,,,190.83,,02T,,,C,F,,,1,,,,1602,,Y,31,,,26F,,,,11/01/2008,,,,49025-POSS ID-1,,PL490.25/Crime Of Terrorism: Poss Personal ID 1st- Previous Conviction
PL,,,190.83,,02,,,D,F,,,1,,,,2699,,Y,31,,,26F,,,,11/01/2008,,,, POSSESS ID DAT,,Unlawful Poss Personal ID 1st: Commit Unlawful Poss ID 2nd/ Prev Conv
PL,,,190.83,,03,,,D,F,,,1,,,,2699,,Y,31,,,26F,,,,11/04/2008,,,,POSSES ID DATA,,Unlawful Poss Personal ID-1st: Supervise>2/Poss ID Deployed Military
PL,,,190.83,,00T,,,C,F,,,1,,,,1602,,Y,31,,,26F,,,,11/01/2002,,,,49025-POSS ID-1,,PL490.25/Crime Of Terrorism:Unlawful Possession Personal ID-1st Degree
PL,,,190.83,,01T,,,C,F,,,1,,,,1602,,Y,31,,,26F,,,,11/01/2002,,,,49025-POSS ID-1,,PL490.25/Crime Of Terrorism:Poss Personal ID 1st-Supervise Accomplices
PL,,,190.85,,,,,A,M,,,2,,,,2699,,Y,31,,,26F,,,,11/01/2008,,,,SKIMMER DEVICE2,,Unlawful Possession Skimmer Device 2nd: Intend Use For Identity Theft
PL,,,190.86,,,,,E,F,,,1,,,,2699,,Y,31,,,26F,,,,11/01/2008,,,,SKIMMER DEVICE1,,Unlawful Possess Skimmer Device-1:Commit PL190.85/Prior Conv W/in 5 Yr
PL,,,190.87,,,,,A,M,,,2,,,,2699,,Y,31,,,26F,,,,02/02/2015,,,,IMIGRNT FRAUD 2,,Immigrant Assistance Fraud 2- With Intent to Defraud Obtain Property 
PL,,,190.89,,,,,E,F,,,1,,,,2699,,Y,31,,,26F,,,,02/02/2015,,,,IMIGRNT FRAUD 1,,Immigrant Assistance Fraud 1- Obtain Property Value >$1000 by Fraud
PL,,,195.00,,,,,A,M,,,0,,,,5008,,Y,43,,,90Z,,,,,,,,OFF MISCONDUCT,,Official Misconduct
PL,,,195.00,,02,,,A,M,,,0,,,,5008,,Y,43,,,90Z,,,,,,,,OFF MISCONDUCT,,Official Misconduct:Public Servant Failure To Perform Duty
PL,,,195.00,,01,,,A,M,,,0,,,,5008,,Y,43,,,90Z,,,,,,,,OFF MISCONDUCT,,Official Misconduct:Public Servant Performing Illegal Function
PL,,,195.02,,,,,E,F,,,0,,,,4802,,Y,43,,,90Z,,,,11/22/2015,,,,CONCEAL CORPSE,,Concealment of a Human Corpse
PL,,,195.05,,,,,A,M,,,2,,,,5099,,Y,43,,,90Z,,,,11/01/1984,,,,OBS GOVT ADMN 2,,Obstruct Governmental Administration-2nd Degree
PL,,,195.06,,,,,A,M,,,0,,,,4899,,Y,43,,,90Z,,,,11/01/1986,,,,KIL/INJ POL ANM,,Killing Or Injuring A Police Animal
PL,,,195.06-A,,,,,E,F,,,0,,,,4899,,Y,43,,,90Z,,,,11/01/2013,,,,KILL POLICE DOG,,Killing A Police Dog Or Police Work Horse
PL,,,195.07,,,,,E,F,,,1,,,,5099,,Y,43,,,90Z,,,,11/01/1984,,,,OBS GOVT ADMN 1,,Obstruct Governmental Administration-1st Degree
PL,,,195.08,,,,,D,F,,,0,,,,5099,,Y,6,,,13A,,,,11/01/1996,,,,OBS GOVT ADMIN,,Obstruct Governmental Administration:Self-Defense Spray Device
PL,,,195.10,,,,,B,M,,,0,,,,4807,,Y,43,,,90Z,,,,,,,,REFUSE AID P O,,Refusing To Aid A Police/Peace Officer
PL,,,195.11,,,,,B,M,,,2,,,,7399,,Y,43,,,90Z,,,,11/01/1989,,,,HARM ANML DIS 2,,Harming An Animal Trained For The Disabled-2nd Degree
PL,,,195.12,,,,,A,M,,,1,,,,7399,,Y,43,,,90Z,,,,11/01/1989,,,,HARM ANML DIS A,,Harming An Animal Trained For The Disabled-1st Degree
PL,,,195.12,,02,,,A,M,,,1,,,,7399,,Y,43,,,90Z,,,,11/01/1989,,,,KILL ANML DIS 1,,Killing Animal Trained For Disabled-1st Degree
PL,,,195.12,,01,,,A,M,,,1,,,,7399,,Y,43,,,90Z,,,,11/01/1989,,,,HARM ANML DIS 1,,Cause Physical Injury To Animal Trained Disabled-1st Degree
PL,,,195.15,,02,,,A,M,,,0,,,,5304,,Y,43,,,90Z,,,,09/01/1981,,,,OBST FIREFIGHT,,Obstructing Fire Fighting Operations
PL,,,195.15,,03,,,A,M,,,0,,,,5304,,Y,43,,,90Z,,,,11/01/2017,,,,OBST FIREFIGHT,,Obstructing Firefighting Operations Performing Emergency Medical Care
PL,,,195.15,,,,,A,M,,,0,,,,5304,,Y,43,,,90Z,,,,09/01/1969,,,,OBST FIREFT OPR,,Obstructing Fire Fighting Operation
PL,,,195.15,,01,,,A,M,,,0,,,,5304,,Y,43,,,90Z,,,,09/01/1981,,,,OBST FIREFIGHT,,Obstructing Fire Fighting Operations
PL,,,195.16,,,,,A,M,,,0,,,,5304,,Y,43,,,90Z,,,,11/01/2003,,,,OBSTRUCT EMS,,Obstructing Emergency Medical Services
PL,,,195.17,,,,,D,F,,,0,,,,5099,,Y,20,,,520,,,,11/01/2011,,,,OBSTRUCT BOMB,,Obstruct Governmental Duties With Bomb Or Hazardous Substnce
PL,,,195.20,,AII,,,E,F,,,0,,,,2699,,Y,31,,,26A,,,,02/12/2010,,,,DEFRAUD GOVT,,Defrauding Govt-Use Property/Resources Worth More Than 1k
PL,,,195.20,,AI,,,E,F,,,0,,,,2699,,Y,31,,,26A,,,,02/12/2010,,,,DEFRAUD GOVT,,Defrauding Govt-Obtain Property/Services Worth More Than 1k
PL,,,200.00,,,,,D,F,,,3,,,,5104,,Y,21,,,510,,,,04/30/2014,,,,BRIB PUB SERV 3,,Bribery in the Third Degree - Confer a Benefit on a Public Servant
PL,,,200.03,,,,,C,F,,,2,,,,5104,,Y,21,,,510,,,,04/30/2014,,,,BRIB PUB SERV 2,,Bribery 2nd - Confer Benefit Greater than $5000 on a Public Servant
PL,,,200.04,,01,,,B,F,,,1,,,,5104,,Y,21,,,510,,,,04/30/2014,,,,BRIBE PUB SER 1,,Bribery 1-Influence Pub Serv To Investigat/Prosecut Class A Drug Crime
PL,,,200.04,,,,,B,F,,,1,,,,5104,,Y,21,,,510,,,,04/30/2014,,,,BRIB PUB SERV 1,,Bribery in the First Degree - Bribe Public Servant
PL,,,200.04,,02,,,B,F,,,1,,,,5104,,Y,21,,,510,,,,04/30/2014,,,,BRIBE PUB SER 1,,"Bribery 1st - Confer Benefit Greater than $100,000 on a Public Servant"
PL,,,200.10,,,,,D,F,,,3,,,,5103,,Y,21,,,510,,,,04/30/2014,,,,BRIBE RECVING 3,,Bribe Receiving in the 3rd Degree - Public Servant Accepts Benefit
PL,,,200.11,,,,,C,F,,,2,,,,5103,,Y,21,,,510,,,,04/30/2014,,,,BRIBE RECVING 2,,Bribe Receiving 2nd Degree - Public Servant Accepts Benefit > $5000
PL,,,200.12,,02,,,B,F,,,1,,,,5103,,Y,21,,,510,,,,04/30/2014,,,,BRIBE RECVING 1,,"Bribe Receiving 1st -Public Servant Accepts Benefit >$100,000"
PL,,,200.12,,,,,B,F,,,1,,,,5103,,Y,21,,,510,,,,04/30/2014,,,,BRIBE RECVING 1,,Bribe Receiving in the First Degree
PL,,,200.12,,01,,,B,F,,,1,,,,5103,,Y,21,,,510,,,,04/30/2014,,,,BRIBE RECVING 1,,Bribe Receiving 1 - Accept Benefit to Inv/Pros Class A Drug Crime
PL,,,200.20,,,,,E,F,,,2,,,,5199,,Y,21,,,510,,,,09/01/1973,,,,REW OFF MISC-2,,Rewarding Offensive Misconduct-2nd Degree
PL,,,200.22,,,,,C,F,,,1,,,,5199,,Y,21,,,510,,,,09/01/1973,,,,REW OFF MISC-1,,Rewarding Offensive Misconduct-1st Degree
PL,,,200.25,,,,,E,F,,,2,,,,5199,,Y,21,,,510,,,,09/01/1973,,,,R/REW OF MISC-2,,Receiving Reward Official Misconduct-2nd Degree
PL,,,200.27,,,,,C,F,,,1,,,,5199,,Y,21,,,510,,,,09/01/1973,,,,R/REW OF MISC-1,,Receive Reward For Official Misconduct-1st Degree
PL,,,200.30,,,,,A,M,,,0,,,,5109,,Y,21,,,510,,,,,,,,GIV UNLAW GRAT,,Giving Unlawful Gratuities
PL,,,200.35,,,,,A,M,,,0,,,,5108,,Y,21,,,510,,,,,,,,REC UNLAW GRAT,,Receiving Unlawful Gratuities
PL,,,200.45,,,,,D,F,,,0,,,,5104,,Y,21,,,510,,,,,,,,GV BRIB PUB OFF,,Giving Bribe For Public Office
PL,,,200.50,,,,,D,F,,,0,,,,5103,,Y,21,,,510,,,,,,,,REC BRB PUB OFF,,Taking Bribe For Public Office
PL,,,200.55,,,,,D,F,,,0,,,,2699,,Y,31,,,26A,,,,11/01/2008,,,,GOVT LIC EXAM,,Impairing The Integrity Of A Government Licensing Examination
PL,,,200.55,,03,,,D,F,,,0,,,,2699,,Y,31,,,26A,,,,11/01/2008,,,,GOVT LIC EXAM,,Impair Integrity Of Gov't Licensing Exam-Provide Answers To Questions
PL,,,200.55,,02,,,D,F,,,0,,,,2699,,Y,24,,,250,,,,11/01/2008,,,,GOVT LIC EXAM,,Impair Integrity Gov Licensing Exam-Cause False Grade To Be Registered
PL,,,200.55,,01,,,D,F,,,0,,,,2699,,Y,24,,,250,,,,11/01/2008,,,,GOVT LIC EXAM,,Impair The Integrity Of A Gov't Licensing Exam-Alter Applicant's Grade
PL,,,200.55,,04,,,D,F,,,0,,,,2699,,Y,31,,,26A,,,,11/01/2009,,,,GOVT LIC EXAM,,Impair Integrity Govt Lic Exam-Wrongfully Provide Copy Current Test
PL,,,200.56,,04,,,E,F,,,0,,,,5105,,Y,21,,,510,,,,04/30/2014,,,,CORRUPT USE,,Corruptly Make Gift on Condition of Appointment/Employment
PL,,,200.56,,,,,E,F,,,0,,,,5105,,Y,21,,,510,,,,04/30/2014,,,,CORRUPT USE,,Corrupt Use of Position or Authority
PL,,,200.56,,01,,,E,F,,,0,,,,5105,,Y,21,,,510,,,,04/30/2014,,,,CORRUPT USE,,Corruptly Use Political Action While Holding Office/Seeking Nomination
PL,,,200.56,,02,,,E,F,,,0,,,,5105,,Y,21,,,510,,,,04/30/2014,,,,CORRUPT USE,,Corrupt Use of Political Action by Public Officer/Employee
PL,,,200.56,,03,,,E,F,,,0,,,,5105,,Y,21,,,510,,,,04/30/2014,,,,CORRUPT USE,,Corruptly Offer/Accept Appointment/Nomination Upon Payment
PL,,,205.05,,,,,A,M,,,3,,,,4901,,Y,43,,,90Z,,,,,,,,ESCAPE-3,,Escape-3rd Degree
PL,,,205.10,,,,,E,F,,,2,,,,4901,,Y,43,,,90Z,,,,,,,,ESCAPE-2,,Escape-2nd Degree
PL,,,205.10,,02,,,E,F,,,2,,,,4901,,Y,43,,,90Z,,,,09/08/1983,,,,ESCAPE-2,,Escape-2nd:Jail/Custody Arrest Or Conviction C/D/E Felony
PL,,,205.10,,03,,,E,F,,,2,,,,4901,,Y,43,,,90Z,,,,09/01/1980,,,,ESCAPE-2,,Escape-2nd:Youthful Offender From Custody
PL,,,205.10,,01,,,E,F,,,2,,,,4901,,Y,43,,,90Z,,,,,,,,ESCAPE-2,,Escape-2nd:From Detention Facility
PL,,,205.15,,03,,,D,F,,,1,,,,4901,,Y,43,,,90Z,,,,09/08/1983,,,,ESCAPE 1-YO,,Escape-1st Degree: Youthful Offender From Detention Facility
PL,,,205.15,,,,,D,F,,,1,,,,4901,,Y,43,,,90Z,,,,,,,,ESCAPE-1,,Escape-1st Degree
PL,,,205.15,,01,,,D,F,,,1,,,,4901,,Y,43,,,90Z,,,,09/01/1980,,,,ESCAPE-1,,Escape-1st:After Felony Arrest Or Conviction
PL,,,205.15,,02,,,D,F,,,1,,,,4901,,Y,43,,,90Z,,,,09/08/1983,,,,ESCAPE-1,,Escape-1st:Jail/Custody Arrest Or Conviction A/B Felony
PL,,,205.16,,,,,A,M,,,2,,,,4999,,Y,43,,,90Z,,,,06/21/1972,,,,ABSCONDING-2,,Absconding From Temporary Release-2nd Degree
PL,,,205.17,,,,,E,F,,,1,,,,4999,,Y,43,,,90Z,,,,06/21/1972,,,,ABSCONDING-1,,Absconding From Temporary Release-1st Degree
PL,,,205.18,,,,,A,M,,,0,,,,4999,,Y,43,,,90Z,,,,08/07/1972,,,,ABSC FURLO PROG,,Absconding From Furlough Program
PL,,,205.19,,,,,E,F,,,0,,,,4999,,Y,43,,,90Z,,,,07/24/1986,,,,ABSCN COMM FAC,,Absconding From A Community Treatment Facility
PL,,,205.20,,,,,A,M,,,2,,,,5802,,Y,43,,,90Z,,,,,,,,CNTRABND PRIS-2,,Promoting Contraband To Prisoners-2nd Degree
PL,,,205.20,,02,,,A,M,,,2,,,,5802,,Y,43,,,90Z,,,,,,,,PRISON CONTR 2,,Possession Of Contraband In Prison-2nd Degree
PL,,,205.20,,01,,,A,M,,,2,,,,5802,,Y,43,,,90Z,,,,,,,,PRISON CONTR 2,,Introducing Contraband Into Prison-2nd Degree
PL,,,205.25,,01,,,D,F,,,1,,,,5802,,Y,43,,,90Z,,,,,,,,PRISON CONTRBND,,Knowingly Introduces Dangerous Contraband Into Prison-1st Degree
PL,,,205.25,,02,,,D,F,,,1,,,,5802,,Y,43,,,90Z,,,,,,,,PRISON CONTRBND,,Knowingly Make/Possess Dangerous Contraband In Prison-1st Degree
PL,,,205.25,,,,,D,F,,,1,,,,5802,,Y,43,,,90Z,,,,,,,,PRISON CONTRBND,,Promoting Prison Contraband-1st Degree
PL,,,205.30,,,,,A,M,,,0,,,,4801,,Y,37,,,90Z,,,,,,,,RESIST ARREST,,Resisting Arrest
PL,,,205.55,,,,,A,M,,,3,,,,4899,,Y,43,,,90Z,,,,,,,,HINDER PROSEC 3,,Hindering Prosecution-3rd Degree
PL,,,205.60,,,,,E,F,,,2,,,,4899,,Y,43,,,90Z,,,,,,,,HINDER PROSEC 2,,Hindering Prosecution-2nd Degree
PL,,,205.65,,,,,D,F,,,1,,,,4899,,Y,43,,,90Z,,,,,,,,HINDER PROSEC 1,,Hindering Prosecution-1st Degree
PL,,,210.05,,,,,A,M,,,3,,,,5003,,Y,43,,,90Z,,,,,,,,PERJURY-3,,Perjury-3rd Degree
PL,,,210.10,,,,,E,F,,,2,,,,5003,,Y,43,,,90Z,,,,,,,,PERJURY-2,,Perjury-2nd Degree
PL,,,210.15,,,,,D,F,,,1,,,,5003,,Y,43,,,90Z,,,,,,,,PERJURY-1,,Perjury-1st Degree
PL,,,210.35,,,,,A,M,,,2,,,,5003,,Y,43,,,90Z,,,,,,,,FLS SWRN STMT-2,,False Sworn Statement-2nd Degree
PL,,,210.40,,,,,E,F,,,1,,,,5003,,Y,43,,,90Z,,,,,,,,FLS SWRN STMT-1,,False Sworn Statement-1st Degree
PL,,,210.45,,,,,A,M,,,0,,,,5003,,Y,43,,,90Z,,,,,,,,FLS WRIT STMNT,,False Written Statement
PL,,,215.00,,0A,,,D,F,,,0,,,,5102,,Y,21,,,510,,,,,,,,BRIBE A WITNESS,,Bribe A Witness To Influence His Testimony
PL,,,215.00,,0B,,,D,F,,,0,,,,5102,,Y,21,,,510,,,,,,,,BRIBE A WITNESS,,Bribe A Witness To Avoid Appearing Or Testifying At Proceeding
PL,,,215.00,,,,,D,F,,,0,,,,5102,,Y,21,,,510,,,,,,,,BRIBE A WITNESS,,Bribing A Witness
PL,,,215.05,,,,,D,F,,,0,,,,5103,,Y,21,,,510,,,,,,,,WITNS REC BRIBE,,Witness Receiving Bribe
PL,,,215.05,,0B,,,D,F,,,0,,,,5103,,Y,21,,,510,,,,,,,,WITNS REC BRIBE,,Witness Receive Bribe To Avoid Appearing Or Testifying At Proceeding
PL,,,215.05,,0A,,,D,F,,,0,,,,5103,,Y,21,,,510,,,,,,,,WITNS REC BRIBE,,Witness Receive Bribe To Influence Testimony
PL,,,215.10,,,,,A,M,,,4,,,,4805,,Y,43,,,90Z,,,,09/01/1982,,,,WITNES TAMPER-4,,Tampering With A Witness-4th Degree
PL,,,215.10,,0A,,,A,M,,,4,,,,4805,,Y,43,,,90Z,,,,09/01/1982,,,,WITNES TAMPER-4,,Tamper With Witness 4th:Induce Him To Not Appear/Testify At Proceeding
PL,,,215.10,,0B,,,A,M,,,4,,,,4805,,Y,43,,,90Z,,,,09/01/1982,,,,WITNES TAMPER-4,,Tamper With Witness-4:Practice Fraud/Deceit To Influence His Testimony
PL,,,215.11,,01,,,E,F,,,3,,,,4805,,Y,29,,,13C,,,,09/01/1982,,,,WITNES TAMPER-3,,Tampering With A Witness-3rd: Prevent Testimony -Fear of Injury
PL,,,215.11,,02,,,E,F,,,3,,,,4805,,Y,29,,,13C,,,,09/01/1982,,,,WITNES TAMPER-3,,Tamper With Witness-3rd Degree: Compel False Testimony- Fear Of Injury
PL,,,215.11,,,,,E,F,,,3,,,,4805,,Y,29,,,13C,,,,09/01/1982,,,,WITNES TAMPER-3,,Tampering With A Witness-3rd Degree
PL,,,215.12,,01,,,D,F,,,2,,,,4805,,Y,37,,,13B,,,,09/01/1982,,,,WITNES TAMPER-2,,Tampering With A Witness-2nd: Cause Injury To Prevent Testimony
PL,,,215.12,,,,,D,F,,,2,,,,4805,,Y,37,,,13B,,,,09/01/1982,,,,WITNES TAMPER-2,,Tampering With A Witness-2nd Degree
PL,,,215.12,,02,,,D,F,,,2,,,,4805,,Y,37,,,13B,,,,09/01/1982,,,,WITNES TAMPER-2,,Tampering With Witness-2nd:Cause Injury On Account of Having Testified
PL,,,215.13,,01,,,B,F,,,1,,,,4805,,Y,6,,,13A,,,,09/01/1982,,,,WITNES TAMPER-1,,Tampering With Witness-1st:Cause Serious Injury To Prevent Testimony
PL,,,215.13,,,,,B,F,,,1,,,,4805,,Y,6,,,13A,,,,09/01/1982,,,,WITNES TAMPER-1,,Tampering With A Witness-1st Degree
PL,,,215.13,,02,,,B,F,,,1,,,,4805,,Y,6,,,13A,,,,09/01/1982,,,,WITNES TAMPER-1,,Tamper Witness-1st:Cause Serious Injury On Account of Having Testified
PL,,,215.14,,,,,B,M,,,0,,,,5006,,Y,43,,,90Z,,,,06/11/1985,,,,EMP PENAL WITNS,,Employer Unlawful Penalizing Witness Or Victim
PL,,,215.15,,01,,,E,F,,,3,,,,4805,,Y,29,,,13C,,,,11/01/1985,,,,INTIM VIC/WIT 3,,Intimidating A Victim Or Witness-3rd-Instilling Fear/Injury
PL,,,215.15,,02,,,E,F,,,3,,,,4805,,Y,29,,,13C,,,,11/01/1985,,,,INTIMIDATION 3,,Intimidating A Victim Or Witness-3rd-Intent To Damage Property
PL,,,215.15,,,,,E,F,,,3,,,,4805,,Y,29,,,13C,,,,11/01/1985,,,,INTIM VIC/WIT 3,,Intimidating Victim Or Witness-3rd Degree
PL,,,215.16,,03,,,D,F,,,2,,,,4805,,Y,37,,,13B,,,,11/01/1985,,,,INTIMIDATION 2,,Intimidating Victim/Witness-2nd:Recklessly Injure By Damaging Property
PL,,,215.16,,,,,D,F,,,2,,,,4805,,Y,37,,,13B,,,,11/01/1986,,,,INTIMIDATION 2,,Intimidating A Victim/Witness-2nd Degree
PL,,,215.16,,02,,,D,F,,,2,,,,4805,,Y,37,,,13B,,,,11/01/1986,,,,INTIMIDATION 2,,Intimidating A Victim/Witness-2nd:Cause Physical Injury
PL,,,215.16,,03T,,,C,F,,,2,,,,1602,,Y,37,,,13B,,,,09/17/2001,,,,49025-INTM WIT,,PL490.25/Crime Of Terrorism:Rcklsly Injure Witness-Impede Testimony2nd
PL,,,215.16,,01,,,D,F,,,2,,,,4805,,Y,37,,,13B,,,,11/01/1986,,,,INTIMIDATION 2,,Intimidating A Victim/Witness-2nd:Causes Physical Injury
PL,,,215.16,,00T,,,C,F,,,2,,,,1602,,Y,37,,,13B,,,,09/17/2001,,,,49025-INTM WIT,,PL490.25/Crime Of Terrorism: Intimidate Victim Or Witness 2nd Degree
PL,,,215.16,,01T,,,C,F,,,2,,,,1602,,Y,37,,,13B,,,,09/17/2001,,,,49025-INTM WIT,,PL490.25/Crime Of Terrorism:Injure Witness To Impede Testimony-2nd
PL,,,215.16,,02T,,,C,F,,,2,,,,1602,,Y,37,,,13B,,,,09/17/2001,,,,49025-INTM WIT,,PL490.25/Crime Of Terrorism:Injure Witness-Retaliate For Testimony 2nd
PL,,,215.17,,02,,,B,F,,,1,,,,4805,,Y,6,,,13A,,,,11/01/1986,,,,INTIMIDATION 1,,Intimidating Victim/Witness-1st:Causes Serious Physical Injury
PL,,,215.17,,01,,,B,F,,,1,,,,4805,,Y,6,,,13A,,,,11/01/1986,,,,INTIMIDATION 1,,Intimidating A Victim/Witness-1st:Causes Serious Physical Injury
PL,,,215.17,,01T,,,A,F,,,1,,,,1602,,Y,6,,,13A,,,,09/17/2001,,,,49025-INTM WIT,,PL490.25/Crime Of Terrorism: Injure Witness To Impede Testimony 1st
PL,,,215.17,,00T,,,A,F,,,1,,,,1602,,Y,6,,,13A,,,,09/17/2001,,,,49025-INTM WIT,,PL490.25/Crime Of Terrorism: Intimidate Victim Or Witness 1st Degree
PL,,,215.17,,,,,B,F,,,1,,,,4805,,Y,6,,,13A,,,,11/01/1986,,,,INTIMIDATION 1,,Intimidating A Victim/Witness-1st Degree
PL,,,215.17,,02T,,,A,F,,,1,,,,1602,,Y,6,,,13A,,,,09/17/2001,,,,49025-INTM WIT,,PL490.25/Crime Of Terrorism:Injure Witness-Retaliate For Testimony 1st
PL,,,215.19,,,,,D,F,,,0,,,,5102,,Y,21,,,510,,,,11/01/1985,,,,BRIBING A JUROR,,Bribing A Juror
PL,,,215.20,,,,,D,F,,,0,,,,5103,,Y,21,,,510,,,,,,,,JUROR REC BRIBE,,Juror Receiving Bribe
PL,,,215.22,,,,,A,M,,,0,,,,5006,,Y,21,,,510,,,,11/01/2001,,,,TIP JUROR,,Providing A Juror With A Gratuity
PL,,,215.23,,02,,,B,M,,,2,,,,5006,,Y,21,,,510,,,,11/01/1990,,,,TAMPER JUROR 2,,Tampering With A Juror-2nd:Accepts Bribe
PL,,,215.23,,01,,,B,M,,,2,,,,5006,,Y,21,,,510,,,,11/01/1990,,,,TAMPER JUROR 2,,Tampering With A Juror-2nd:Offer Bribe
PL,,,215.23,,,,,B,M,,,2,,,,5006,,Y,21,,,510,,,,11/01/1990,,,,TAMPER JUROR 2,,Tampering With A Juror-2nd Degree
PL,,,215.25,,,,,A,M,,,1,,,,5006,,Y,21,,,510,,,,11/01/1990,,,,TAMPER JUROR 1,,Tampering With A Juror-1st Degree
PL,,,215.28,,,,,,V,,,2,,,,5006,,N,21,,,510,,,,11/01/1990,,,,MISCON JUROR-2,,Misconduct By A Juror-2nd Degree
PL,,,215.30,,,,,A,M,,,1,,,,5006,,Y,21,,,510,,,,11/01/1990,,,,MISCON JUROR 1,,Misconduct By A Juror-1st Degree
PL,,,215.40,,02,,,E,F,,,0,,,,4804,,Y,43,,,90Z,,,,,,,,TAMP PHYS EVID,,Tampering With Physical Evidence:Conceal/Destroy
